;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Referencia;Nombre;Categoría;Contenido paquete;Composición del material;Nombre de la marca;2022Año;Estación;Unidad de venta;Color;Talla;Stock;N° de piezas fuera de unidad de stock;Pedido;Reserva de proveedor (cantidad de artículos individuales);Preventa;Preventa (cantidad de artículos individuales);Código de barras;Peso (en gramos);Ubicación;Precio de compra;Proveedor;Precio A;Precio B;Precio C;Precio D;Precio Promoción;País de origen;Descuento (%);Observación;Cantidad de compras;Ventas;Importe de venta;Margen €;Precio medio de venta;Precio de compra del stock positivos;Valor de stock;Stock precio A;Fecha de creación
PL1985;;Sin categoría;;;;;;1;AMARILLO;;20;0;0;0;0;0;2027290004481;0;;0;;19,9;19,9;19,9;0;0;;;;0;0;0;0;0;0;0;398;2026-03-10
PL3000;;Sin categoría;;;;;;1;MULTICOLOR;;-4;0;0;0;0;0;2027290004501;0;;0;;14,5;14,5;14,5;0;0;;;;0;4;58;58;14,5;0;0;-58;2026-03-18
PL63.;;Sin categoría;;;;;;1;AZUL;;7;0;0;0;0;0;2027290004517;0;;0;;13,5;11,5;11,5;11,5;0;;;;0;3;40,5;40,5;13,5;0;0;94,5;2026-03-19
PL63.;;Sin categoría;;;;;;1;AMARILLO;;9;0;0;0;0;0;2027290004518;0;;0;;13,5;11,5;11,5;11,5;0;;;;0;1;11,5;11,5;11,5;0;0;121,5;2026-03-19
PL63.;;Sin categoría;;;;;;1;BEIGE;;10;0;0;0;0;0;2027290004519;0;;0;;13,5;11,5;11,5;11,5;0;;;;0;0;0;0;0;0;0;135;2026-03-19
PL63.;;Sin categoría;;;;;;1;AZUL CELESTE;;10;0;0;0;0;0;2027290004520;0;;0;;13,5;11,5;11,5;11,5;0;;;;0;0;0;0;0;0;0;135;2026-03-19
PL63.;;Sin categoría;;;;;;1;MORADO;;7;0;0;0;0;0;2027290004521;0;;0;;13,5;11,5;11,5;11,5;0;;;;0;3;40,5;40,5;13,5;0;0;94,5;2026-03-19
PL63.;;Sin categoría;;;;;;1;GRANATE;;9;0;0;0;0;0;2027290004522;0;;0;;13,5;11,5;11,5;11,5;0;;;;0;1;11,5;11,5;11,5;0;0;121,5;2026-03-19
PL63.;;Sin categoría;;;;;;1;VERDE AMARILLO;;8;0;0;0;0;0;2027290004523;0;;0;;13,5;11,5;11,5;11,5;0;;;;0;2;23;23;11,5;0;0;108;2026-03-19
PL1443;;Sin categoría;;;;;;1;BEIGE;;9;0;0;0;0;0;2027290004587;0;;0;;8,5;8,5;8,5;0;0;;;;0;1;8,5;8,5;8,5;0;0;76,5;2026-05-14
PL188;;Sin categoría;;;;;;1;BLANCO;;8;0;0;0;0;0;2027290004572;0;;0;;18,9;18,9;18,9;0;0;;;;0;2;37,8;37,8;18,9;0;0;151,2;2026-04-20
PL184;;Sin categoría;;;;;;1;BLANCO;;8;0;0;0;0;0;2027290004571;0;;0;;15,9;15,9;15,9;0;0;;;;0;2;31,8;31,8;15,9;0;0;127,2;2026-04-20
BC1320;;Sin categoría;;;;;;1;BLANCO;;5;0;0;0;0;0;2027290004570;0;;0;;17,9;17,9;17,9;0;0;;;;0;5;89,5;89,5;17,9;0;0;89,5;2026-04-20
BC1322;;Sin categoría;;;;;;1;BLANCO;;7;0;0;0;0;0;2027290004568;0;;0;;17,9;17,9;17,9;0;0;;;;0;3;53,7;53,7;17,9;0;0;125,3;2026-04-20
BC1319;;Sin categoría;;;;;;1;BLANCO;;7;0;0;0;0;0;2027290004567;0;;0;;15,9;15,9;15,9;0;0;;;;0;3;47,7;47,7;15,9;0;0;111,3;2026-04-20
BC1284;;Sin categoría;;;;;;1;VERDE AGUA;;10;0;0;0;0;0;2027290004566;0;;0;;16,9;16,9;16,9;0;0;;;;0;0;0;0;0;0;0;169;2026-04-20
BC1304;;Sin categoría;;;;;;1;AZUL;;9;0;0;0;0;0;2027290004565;0;;0;;14,9;14,9;14,9;0;0;;;;0;1;14,9;14,9;14,9;0;0;134,1;2026-04-20
BC1305;;Sin categoría;;;;;;1;ROSA;;1;0;0;0;0;0;2027290004564;0;;0;;15,9;15,9;15,9;0;0;;;;0;9;80,7;80,7;8,97;0;0;15,9;2026-04-20
BC1309;;Sin categoría;;;;;;1;AZUL;;9;0;0;0;0;0;2027290004563;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;16,9;16,9;16,9;0;0;152,1;2026-04-20
BC1628;;Sin categoría;;;;;;1;AZUL;;9;0;0;0;0;0;2027290004562;0;;0;;14,9;14,9;14,9;0;0;;;;0;1;14,9;14,9;14,9;0;0;134,1;2026-04-20
BC1296;;Sin categoría;;;;;;1;BLANCO;;9;0;0;0;0;0;2027290004561;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;16,9;16,9;16,9;0;0;152,1;2026-04-20
BC1302;;Sin categoría;;;;;;1;BEIGE;;9;0;0;0;0;0;2027290004560;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;16,9;16,9;16,9;0;0;152,1;2026-04-20
BC1285-1;;Sin categoría;;;;;;1;BLANCO;;9;0;0;0;0;0;2027290004559;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;16,9;16,9;16,9;0;0;152,1;2026-04-20
BC1295;;Sin categoría;;;;;;1;BLANCO;;9;0;0;0;0;0;2027290004558;0;;0;;16,9;16,9;16,9;0;0;;;;0;1;16,9;16,9;16,9;0;0;152,1;2026-04-20
PL3020;;Sin categoría;;;;;;1;AZUL;;7;0;0;0;0;0;2027290004548;0;;0;;12,5;12,5;12,5;0;0;;;;0;3;16,5;16,5;5,5;0;0;87,5;2026-03-31
PL3020;;Sin categoría;;;;;;1;AMARILLO;;9;0;0;0;0;0;2027290004549;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-03-31
PL3020;;Sin categoría;;;;;;1;LILA;;10;0;0;0;0;0;2027290004550;0;;0;;12,5;12,5;12,5;0;0;;;;0;0;0;0;0;0;0;125;2026-03-31
PL3020;;Sin categoría;;;;;;1;NARANJA;;10;0;0;0;0;0;2027290004551;0;;0;;12,5;12,5;12,5;0;0;;;;0;0;0;0;0;0;0;125;2026-03-31
boho;;Sin categoría;;;;;;1;AZUL;;10;0;0;0;0;0;2027290004552;0;;0;;14,5;14,5;14,5;0;0;;;;0;0;0;0;0;0;0;145;2026-03-31
boho;;Sin categoría;;;;;;1;ROSA;;10;0;0;0;0;0;2027290004553;0;;0;;14,5;14,5;14,5;0;0;;;;0;0;0;0;0;0;0;145;2026-03-31
boho;;Sin categoría;;;;;;1;BLANCO;;9;0;0;0;0;0;2027290004554;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;130,5;2026-03-31
PL1616;;Sin categoría;;;;;;1;AZUL;;10;0;0;0;0;0;2027290004545;0;;0;;8,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;85;2026-03-31
PL2053;;Sin categoría;;;;;;1;AMARILLO;;9;0;0;0;0;0;2027290004542;0;;0;;11,5;11,5;11,5;0;0;;;;0;1;11,5;11,5;11,5;0;0;103,5;2026-03-31
PL1623;;Sin categoría;;;;;;1;LILA;;10;0;0;0;0;0;2027290004541;0;;0;;10,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;105;2026-03-31
PL1624;;Sin categoría;;;;;;1;AZUL;;9;0;0;0;0;0;2027290004540;0;;0;;10,5;10,5;10,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;94,5;2026-03-31
PL1176-1;;Sin categoría;;;;;;1;LILA;;9;0;0;0;0;0;2027290004544;0;;0;;8,5;8,5;8,5;0;0;;;;0;1;8,5;8,5;8,5;0;0;76,5;2026-03-31
PL1617;;Sin categoría;;;;;;1;AZUL;;8;0;0;0;0;0;2027290004543;0;;0;;8,5;8,5;8,5;0;0;;;;0;2;17;17;8,5;0;0;68;2026-03-31
PL1543;;Sin categoría;;;;;;1;BEIGE;;10;0;0;0;0;0;2027290004577;0;;0;;10,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;105;2026-05-14
PL1297;;Sin categoría;;;;;;1;VERDE;;10;0;0;0;0;0;2027290004595;0;;0;;11,5;11,5;11,5;0;0;;;;0;1;11,5;11,5;11,5;0;0;115;2026-05-21
PL1450;;Sin categoría;;;;;;1;ROSA;;9;0;0;0;0;0;2027290004585;0;;0;;14,5;14,5;14,5;0;0;;;;0;2;29;29;14,5;0;0;130,5;2026-05-14
PL1450;;Sin categoría;;;;;;1;AZUL;;10;0;0;0;0;0;2027290004586;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;145;2026-05-14
PL1590;;Sin categoría;;;;;;1;AZUL;;10;0;0;0;0;0;2027290004575;0;;0;;7,5;7,5;7,5;0;0;;;;0;3;22,5;22,5;7,5;0;0;75;2026-05-14
PL1497;;Sin categoría;;;;;;1;BLANCO;;6;0;0;0;0;0;2027290004590;0;;0;;11,5;11,5;11,5;0;0;;;;0;4;52;52;13;0;0;69;2026-05-14
PL1947;;Sin categoría;;;;;;1;ROSA;;9;0;0;0;0;0;2027290004591;0;;0;;9,5;9,5;9,5;0;0;;;;0;2;16;16;8;0;0;85,5;2026-05-14
PL194;;Sin categoría;;;;;;1;ROSA PALO;;10;0;0;0;0;0;2027290004596;0;;0;;8,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;85;2026-05-14
PL1359;;Sin categoría;;;;;;1;BEIGE;;10;0;0;0;0;0;2027290004588;0;;0;;21,5;21,5;21,5;0;0;;;;0;0;0;0;0;0;0;215;2026-05-14
PL1304-1;;Sin categoría;;;;;;1;ROSA;;8;0;0;0;0;0;2027290004578;0;;0;;10,5;10,5;10,5;0;0;;;;0;3;31,5;31,5;10,5;0;0;84;2026-05-14
PL1246;;Sin categoría;;;;;;1;ROSA;;9;0;0;0;0;0;2027290004581;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;67,5;2026-05-14
PL1246;;Sin categoría;;;;;;1;VERDE;;9;0;0;0;0;0;2027290004582;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;67,5;2026-05-14
PL1245;;Sin categoría;;;;;;1;ROSA PALO;;9;0;0;0;0;0;2027290004597;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;67,5;2026-05-22
PL1245;;Sin categoría;;;;;;1;VERDE;;9;0;0;0;0;0;2027290004598;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;67,5;2026-05-22
PL1489;;Sin categoría;;;;;;1;ROSA;;9;0;0;0;0;0;2027290004580;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-05-14
PL1347;;Sin categoría;;;;;;1;ROSA;;10;0;0;0;0;0;2027290004579;0;;0;;12,5;12,5;12,5;0;0;;;;0;0;0;0;0;0;0;125;2026-05-14
PL1388;;Sin categoría;;;;;;1;VERDE OLIVA;;9;0;0;0;0;0;2027290004593;0;;0;;15,9;15,9;15,9;0;0;;;;0;1;13,5;13,5;13,5;0;0;143,1;2026-05-21
PL1182;;Sin categoría;;;;;;1;ROSA;;10;0;0;0;0;0;2027290004599;0;;0;;8,5;6,5;6,5;0;0;;;;0;0;0;0;0;0;0;85;2026-05-22
PL1182;;Sin categoría;;;;;;1;BEIGE;;9;0;0;0;0;0;2027290004600;0;;0;;8,5;6,5;6,5;0;0;;;;0;1;6,5;6,5;6,5;0;0;76,5;2026-05-22
PL1182;;Sin categoría;;;;;;1;NEGRO;;9;0;0;0;0;0;2027290004601;0;;0;;8,5;6,5;6,5;0;0;;;;0;1;6,5;6,5;6,5;0;0;76,5;2026-05-22
PL1470;;Sin categoría;;;;;;1;VERDE OLIVA;;-7;0;0;0;0;0;2027290004594;0;;0;;10,5;10,5;10,5;0;0;;;;0;7;61,5;61,5;8,79;0;0;-73,5;2026-05-21
PL2041;;Sin categoría;;;;;;1;BEIGE;;9;0;0;0;0;0;2027290004633;0;;0;;12,5;10,5;10,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-05-22
PL3003;;Sin categoría;;;;;;1;ROSA;;3;0;0;0;0;0;2027290004485;0;;0;;15,5;13,5;13,5;0;0;;;;0;7;108,5;108,5;15,5;0;0;46,5;2026-03-10
PL3003;;Sin categoría;;;;;;1;VERDE AGUA;;-4;0;0;0;0;0;2027290004486;0;;0;;15,5;13,5;13,5;0;0;;;;0;6;91;91;15,17;0;0;-62;2026-03-10
PL3003;;Sin categoría;;;;;;1;LILA;;8;0;0;0;0;0;2027290004487;0;;0;;15,5;13,5;13,5;0;0;;;;0;3;44,5;44,5;14,83;0;0;124;2026-03-10
PL1818-1;;Sin categoría;;;;;;1;BLANCO;;9;0;0;0;0;0;2027290004492;0;;0;;11,5;9,5;9,5;0;0;;;;0;3;30,5;30,5;10,17;0;0;103,5;2026-03-10
PL1939;;Sin categoría;;;;;;1;AMARILLO;;9;0;0;0;0;0;2027290004464;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-03-10
PL1939;;Sin categoría;;;;;;1;VERDE;;9;0;0;0;0;0;2027290004623;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;12,5;12,5;12,5;0;0;112,5;2026-03-10
PL2082;;Sin categoría;;;;;;1;CAMEL;;7;0;0;0;0;0;2027290004468;0;;0;;13,5;11,5;11,5;0;0;;;;0;4;52;52;13;0;0;94,5;2026-03-10
PL2082;;Sin categoría;;;;;;1;BEIGE;;9;0;0;0;0;0;2027290004634;0;;0;;13,5;11,5;11,5;0;0;;;;0;1;13,5;13,5;13,5;0;0;121,5;2026-03-10
PL1102;;Sin categoría;;;;;;1;AZUL;;9;0;0;0;0;0;2027290004619;0;;0;;10,5;8,5;8,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;94,5;2026-05-22
PL2057;;Sin categoría;;;;;;1;NEGRO;;9;0;0;0;0;0;2027290004615;0;;0;;15,5;13,5;13,5;0;0;;;;0;1;15,5;15,5;15,5;0;0;139,5;2026-05-22
PL3115;;Sin categoría;;;;;;1;CHOCOLATE;;10;0;0;0;0;0;2027290004610;0;;0;;14,5;12,5;12,5;0;0;;;;0;0;0;0;0;0;0;145;2026-05-22
PL1824-1;;Sin categoría;;;;;;1;BLANCO;;17;0;0;0;0;0;2027290004447;0;;0;;10,5;8,5;8,5;0;0;;;;0;3;27,5;27,5;9,17;0;0;178,5;2026-03-10
PL1811-1;;Sin categoría;;;;;;1;CAMEL;;9;0;0;0;0;0;2027290004430;0;;0;;10,5;8,5;8,5;0;0;;;;0;2;19;19;9,5;0;0;94,5;2026-03-10
PL1811-1;;Sin categoría;;;;;;1;VERDE;;7;0;0;0;0;0;2027290004431;0;;0;;10,5;8,5;8,5;0;0;;;;0;5;48,5;48,5;9,7;0;0;73,5;2026-03-10
PL1811-1;;Sin categoría;;;;;;1;VERDE OLIVA;;8;0;0;0;0;0;2027290004432;0;;0;;10,5;8,5;8,5;0;0;;;;0;2;21;21;10,5;0;0;84;2026-03-10
PL1811-1;;Sin categoría;;;;;;1;VERDE AGUA;;8;0;0;0;0;0;2027290004491;0;;0;;10,5;8,5;8,5;0;0;;;;0;3;29,5;29,5;9,83;0;0;84;2026-03-10
PL1268;;Sin categoría;;;;;;1;ROSA;;10;0;0;0;0;0;2027290004630;0;;0;;6,5;6,5;6,5;0;0;;;;0;0;0;0;0;0;0;65;2026-05-22
PL1268;;Sin categoría;;;;;;1;BEIGE;;9;0;0;0;0;0;2027290004631;0;;0;;6,5;6,5;6,5;0;0;;;;0;1;6,5;6,5;6,5;0;0;58,5;2026-05-22
PL1268;;Sin categoría;;;;;;1;NEGRO;;9;0;0;0;0;0;2027290004632;0;;0;;6,5;6,5;6,5;0;0;;;;0;1;6,5;6,5;6,5;0;0;58,5;2026-05-22
PL1175;;Sin categoría;;;;;;1;VERDE OLIVA;;18;0;0;0;0;0;2027290004469;0;;0;;11,5;9,5;9,5;0;0;;;;0;2;21;21;10,5;0;0;207;2026-03-10
PL2042-1;;Sin categoría;;;;;;1;AMARILLO;;11;0;0;0;0;0;2027290004475;0;;0;;9,5;7,5;7,5;0;0;;;;0;0;-2;-2;0;0;0;104,5;2026-03-10
PL2042-1;;Sin categoría;;;;;;1;ROSA;;9;0;0;0;0;0;2027290004476;0;;0;;9,5;7,5;7,5;0;0;;;;0;4;32;32;8;0;0;85,5;2026-03-10
PL2042-1;;Sin categoría;;;;;;1;AZUL;;8;0;0;0;0;0;2027290004627;0;;0;;9,5;7,5;7,5;0;0;;;;0;2;19;19;9,5;0;0;76;2026-03-10
PL2042-1;;Sin categoría;;;;;;1;VERDE AGUA;;7;0;0;0;0;0;2027290004628;0;;0;;9,5;7,5;7,5;0;0;;;;0;3;28,5;28,5;9,5;0;0;66,5;2026-03-10
PL3115-1;;Sin categoría;;;;;;1;CHOCOLATE;;2;0;0;0;0;0;2027290004611;0;;0;;14,5;12,5;12,5;0;0;;;;0;8;116;116;14,5;0;0;29;2026-05-22
PL1251;;Sin categoría;;;;;;1;BLANCO;;8;0;0;0;0;0;2027290004574;0;;0;;15,5;13,5;13,5;0;0;;;;0;7;96,5;96,5;13,79;0;0;124;2026-05-14
PL2013;;Sin categoría;;;;;;1;BEIGE;;7;0;0;0;0;0;2027290004608;0;;0;;10,5;10,5;10,5;0;0;;;;0;3;31,5;31,5;10,5;0;0;73,5;2026-05-22
PL1192;;Sin categoría;;;;;;1;VERDE AGUA;;8;0;0;0;0;0;2027290004609;0;;0;;9,5;7,5;7,5;0;0;;;;0;2;19;19;9,5;0;0;76;2026-05-22
1311.;;Sin categoría;;;;;;1;ROSA;;9;0;0;0;0;0;2027290004538;0;;0;;8,5;8,5;8,5;0;0;;;;0;1;8,5;8,5;8,5;0;0;76,5;2026-03-19
1311.;;Sin categoría;;;;;;1;NEGRO;;10;0;0;0;0;0;2027290004539;0;;0;;8,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;85;2026-03-19
1968.;;Sin categoría;;;;;;1;AZUL;;10;0;0;0;0;0;2027290004537;0;;0;;10,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;105;2026-03-19
1781.;;Sin categoría;;;;;;1;BLANCO;;10;0;0;0;0;0;2027290004536;0;;0;;10,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;105;2026-03-19
192.;;Sin categoría;;;;;;1;AZUL;;9;0;0;0;0;0;2027290004535;0;;0;;8,5;8,5;8,5;0;0;;;;0;1;8,5;8,5;8,5;0;0;76,5;2026-03-19
19122.;;Sin categoría;;;;;;1;ROSA;;10;0;0;0;0;0;2027290004534;0;;0;;13,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;135;2026-03-19
19121.;;Sin categoría;;;;;;1;BLANCO;;10;0;0;0;0;0;2027290004533;0;;0;;13,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;135;2026-03-19
1912.;;Sin categoría;;;;;;1;BLANCO;;10;0;0;0;0;0;2027290004532;0;;0;;13,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;135;2026-03-19
2026.;;Sin categoría;;;;;;1;MORADO;;10;0;0;0;0;0;2027290004531;0;;0;;8,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;85;2026-03-19
1557.;;Sin categoría;;;;;;1;MORADO;;10;0;0;0;0;0;2027290004530;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;95;2026-03-19
5000.;;Sin categoría;;;;;;1;MULTICOLOR;;3;0;0;0;0;0;2027290004529;0;;0;;9,5;9,5;9,5;0;0;;;;0;7;68,5;68,5;9,79;0;0;28,5;2026-03-19
4000.;;Sin categoría;;;;;;1;MULTICOLOR;;6;0;0;0;0;0;2027290004528;0;;0;;12,5;12,5;12,5;0;0;;;;0;4;50;50;12,5;0;0;75;2026-03-19
3000.;;Sin categoría;;;;;;1;MULTICOLOR;;1;0;0;0;0;0;2027290004527;0;;0;;14,5;14,5;14,5;0;0;;;;0;9;120;120;13,33;0;0;14,5;2026-03-19
2000.;;Sin categoría;;;;;;1;MULTICOLOR;;8;0;0;0;0;0;2027290004526;0;;0;;16,5;16,5;16,5;0;0;;;;0;2;26,5;26,5;13,25;0;0;132;2026-03-19
1577.;;Sin categoría;;;;;;1;ROSA;;9;0;0;0;0;0;2027290004525;0;;0;;9,5;9,5;9,5;0;0;;;;0;1;8;8;8;0;0;85,5;2026-03-19
185.;;Sin categoría;;;;;;1;MORADO;;10;0;0;0;0;0;2027290004524;0;;0;;11,5;11,5;11,5;0;0;;;;0;0;0;0;0;0;0;115;2026-03-19
1518;;Sin categoría;;;;;;1;VERDE OLIVA;;-2;0;0;0;0;0;2027290004514;0;;0;;8,5;8,5;8,5;0;0;;;;0;2;17;17;8,5;0;0;-17;2026-03-18
1557;;Sin categoría;;;;;;1;AZUL;;-1;0;0;0;0;0;2027290004504;0;;0;;9,5;9,5;9,5;0;0;;;;0;1;8;8;8;0;0;-9,5;2026-03-18
4000;;Sin categoría;;;;;;1;MULTICOLOR;;-15;0;0;0;0;0;2027290004502;0;;0;;12,5;12,5;12,5;0;0;;;;0;15;187,5;187,5;12,5;0;0;-187,5;2026-03-18
2000;;Sin categoría;;;;;;1;MULTICOLOR;;-2;0;0;0;0;0;2027290004500;0;;0;;16,5;16,5;16,5;0;0;;;;0;2;33;33;16,5;0;0;-33;2026-03-18
2058.;;Sin categoría;;;;;;1;BLACK;;20;0;0;0;0;0;2027290004494;0;;0;;17,5;17,5;17,5;0;0;;;;0;0;0;0;0;0;0;350;2026-03-10
2058.;;Sin categoría;;;;;;1;BLANCO;;20;0;0;0;0;0;2027290004495;0;;0;;17,5;17,5;17,5;0;0;;;;0;0;0;0;0;0;0;350;2026-03-10
1983;;Sin categoría;;;;;;1;MULTICOLOR;;20;0;0;0;0;0;2027290004488;0;;0;;19,9;19,9;19,9;0;0;;;;0;0;13,6;13,6;0;0;0;398;2026-03-10
1329;;Sin categoría;;;;;;1;BLACK;;20;0;0;0;0;0;2027290004484;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;190;2026-03-10
3016;;Sin categoría;;;;;;1;BLACK;;18;0;0;0;0;0;2027290004483;0;;0;;12,5;12,5;12,5;0;0;;;;0;2;25;25;12,5;0;0;225;2026-03-10
3057;;Sin categoría;;;;;;1;BLACK;;27;0;0;0;0;0;2027290004482;0;;0;;12,5;12,5;12,5;0;0;;;;0;1;10;10;10;0;0;337,5;2026-03-10
1996D;;Sin categoría;;;;;;1;VERDE OLIVA;;19;0;0;0;0;0;2027290004454;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;275,5;2026-03-10
1996D;;Sin categoría;;;;;;1;BLANCO;;19;0;0;0;0;0;2027290004480;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;275,5;2026-03-10
1683;;Sin categoría;;;;;;1;BLANCO;;20;0;0;0;0;0;2027290004479;0;;0;;11,5;11,5;11,5;0;0;;;;0;0;0;0;0;0;0;230;2026-03-10
1233;;Sin categoría;;;;;;1;VERDE OLIVA;;20;0;0;0;0;0;2027290004478;0;;0;;9,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;190;2026-03-10
1301;;Sin categoría;;;;;;1;VERDE OLIVA;;19;0;0;0;0;0;2027290004477;0;;0;;8,5;8,5;8,5;0;0;;;;0;1;8;8;8;0;0;161,5;2026-03-10
2050;;Sin categoría;;;;;;1;BLANCO;;20;0;0;0;0;0;2027290004472;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;150;2026-03-10
2050;;Sin categoría;;;;;;1;ROSA;;20;0;0;0;0;0;2027290004473;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;150;2026-03-10
2050;;Sin categoría;;;;;;1;AMARILLO;;20;0;0;0;0;0;2027290004474;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;150;2026-03-10
1817;;Sin categoría;;;;;;1;BLANCO;;19;0;0;0;0;0;2027290004423;0;;0;;9,5;9,5;9,5;0;0;;;;0;10;72,5;72,5;7,25;0;0;180,5;2026-03-06
1170;;Sin categoría;;;;;;1;VERDE OLIVA;;20;0;0;0;0;0;2027290004470;0;;0;;10,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;210;2026-03-10
3015B;;Sin categoría;;;;;;1;BLACK;;20;0;0;0;0;0;2027290004462;0;;0;;17,5;17,5;17,5;0;0;;;;0;0;3,5;3,5;0;0;0;350;2026-03-10
3015B;;Sin categoría;;;;;;1;BLANCO;;21;0;0;0;0;0;2027290004463;0;;0;;17,5;17,5;17,5;0;0;;;;0;-1;-14;-14;14;0;0;367,5;2026-03-10
180.;;Sin categoría;;;;;;1;VERDE OLIVA;;19;0;0;0;0;0;2027290004461;0;;0;;14,5;14,5;14,5;0;0;;;;0;1;14,5;14,5;14,5;0;0;275,5;2026-03-10
2012;;Sin categoría;;;;;;1;VERDE OLIVA;;19;0;0;0;0;0;2027290004460;0;;0;;8,5;8,5;8,5;0;0;;;;0;1;8,5;8,5;8,5;0;0;161,5;2026-03-10
1412;;Sin categoría;;;;;;1;BEIGE;;18;0;0;0;0;0;2027290004458;0;;0;;23,5;23,5;23,5;0;0;;;;0;2;47;47;23,5;0;0;423;2026-03-10
3041;;Sin categoría;;;;;;1;AZUL;;17;0;0;0;0;0;2027290004457;0;;0;;12,5;12,5;12,5;0;0;;;;0;3;35;35;11,67;0;0;212,5;2026-03-10
3012A;;Sin categoría;;;;;;1;BLACK;;17;0;0;0;0;0;2027290004455;0;;0;;14,5;14,5;14,5;0;0;;;;0;3;43,5;43,5;14,5;0;0;246,5;2026-03-10
3012A;;Sin categoría;;;;;;1;BLANCO;;20;0;0;0;0;0;2027290004456;0;;0;;14,5;14,5;14,5;0;0;;;;0;0;0;0;0;0;0;290;2026-03-10
1690;;Sin categoría;;;;;;1;BLANCO;;19;0;0;0;0;0;2027290004424;0;;0;;19,9;19,9;19,9;0;0;;;;0;7;139,3;139,3;19,9;0;0;378,1;2026-03-10
1690;;Sin categoría;;;;;;1;BLACK;;19;0;0;0;0;0;2027290004453;0;;0;;19,9;19,9;19,9;0;0;;;;0;1;19,9;19,9;19,9;0;0;378,1;2026-03-10
1679;;Sin categoría;;;;;;1;BEIGE;;19;0;0;0;0;0;2027290004452;0;;0;;8,5;8,5;8,5;0;0;;;;0;1;8,5;8,5;8,5;0;0;161,5;2026-03-10
1682;;Sin categoría;;;;;;1;BEIGE;;19;0;0;0;0;0;2027290004451;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;142,5;2026-03-10
1958;;Sin categoría;;;;;;1;VERDE OLIVA;;19;0;0;0;0;0;2027290004415;0;;0;;6,5;6,5;6,5;0;0;;;;0;16;81,5;81,5;5,09;0;0;123,5;2026-03-06
1958;;Sin categoría;;;;;;1;GRIS;;0;0;0;0;0;0;2027290004416;0;;0;;6,5;6,5;6,5;0;0;;;;0;0;0;0;0;0;0;0;2026-03-06
3087;;Sin categoría;;;;;;1;BLACK;;19;0;0;0;0;0;2027290004448;0;;0;;26,9;26,9;26,9;0;0;;;;0;1;26,9;26,9;26,9;0;0;511,1;2026-03-10
3087;;Sin categoría;;;;;;1;BLANCO;;19;0;0;0;0;0;2027290004449;0;;0;;26,9;26,9;26,9;0;0;;;;0;1;26,9;26,9;26,9;0;0;511,1;2026-03-10
